8069,16567.768648795165,27856.63136030636,15349,16155.064004825237,27134.541522366522,11160,16332.860557783502,27411.499722499728
20513,18025.729999087416,33304.917038517044,53321,17341.370793567618,31079.31327006327,43205,17642.898798100046,31879.616522366523
15182,36948.52987603161,49559.11213231213,20508,36554.63396068958,48912.138279775776,19010,36922.79489691971,49314.76208513709
13110,12042.091844858185,18974.019444444442,24760,11695.84798122821,18084.200793650794,17508,11831.124545029521,18479.948015873015
10287,24253.201087691497,37741.20967920968,16796,23814.918643572983,36492.515162615164,13903,24029.593920830208,36830.44971139971
16831,16517.730049858546,28724.622952047954,26520,16163.84613883713,27559.021413308918,13239,16394.690085512444,27981.091089466092
12301,24985.79928679489,41511.25024975025,26354,24347.676275160222,40025.64942002442,14453,24607.096110675066,40565.05454545455
10818,38912.71961711234,57899.2509018759,16276,38482.91963975706,56846.94022782773,11452,38715.16479365676,57105.12550505051
18614,23780.86163283408,43348.85628538128,27029,23263.73295496662,41752.325546675536,15861,23516.18217313346,42222.70440115439
11410,20649.476119262687,29807.383849483853,21028,20276.50423519794,29089.85424714175,15564,20583.276585616783,29631.72956765457
17094,18733.93215531646,32846.656285381294,27352,18337.709562538064,31533.150842213345,13608,18578.965902331594,31976.608838383836
10728,17821.820557956475,25957.032922632927,19636,17472.741399105063,25291.896574259074,13964,17764.713000777694,25808.089837939842
10103,23202.51783751065,36251.19607892108,16485,22736.511165963875,34921.46272061272,13810,22941.99585912263,35224.1876984127
8458,18816.264719651455,29337.102824952824,15287,18491.80764554942,28575.357793595293,9971,18688.048292959862,28860.945743145745
7565,30179.542673804717,49980.973015873016,15028,29697.462921939983,48680.09924242424,9311,29990.66124646137,49183.209126984126
16240,16673.626480163217,29790.84141136641,26457,16272.401420810636,28467.371112221117,13155,16517.563682335236,28932.606024531025
8880,10727.290058537617,18019.61479076479,25460,10363.917502566295,17155.660975135976,16288,10481.00515217887,17360.136544011544
4566,8747.864882358437,14244.15992063492,8516,8456.337505090487,13646.727417027418,5716,8573.361184506342,13790.876190476189
8232,9865.897931764752,22146.595634920635,20561,9131.292460544673,21002.759054834052,18018,9300.548585970615,21298.211904761905
5556,22270.769542159967,36869.712698412695,10993,21798.41099713463,35650.93968253968,7133,22046.380428542005,36074.522619047624
17707,15024.622923720914,22907.338913863914,41158,14681.782316871477,22010.310722610724,29823,14928.567714285253,22558.620376845378
28251,16931.809117752302,30115.486100011098,46696,16588.092717368083,28770.81348235099,25925,16813.980789807036,29180.640007215017
8597,6114.993049873401,10998.499467199468,15831,5909.142492781842,10315.084791597292,7740,6037.247054742749,10562.08023088023
1961,8843.735749105126,12837.519047619047,9105,8429.519499947788,12129.655158730158,8554,8535.724573813286,12291.295634920636
7173,14345.166851591513,23696.638131313135,13470,14039.644867303447,22904.379376179375,8197,14249.381074278279,23224.148484848483
14551,18896.513646702133,29247.841666666667,22862,18376.727102506582,28081.187698412698,16753,18549.111191644737,28433.274206349204
40903,27138.747262908066,32819.887284937286,69589,26444.59990243755,31450.281396381397,57276,26641.537643311807,31783.87859085359
45366,16097.530835503934,22120.410631035626,70511,15782.299959131433,21220.68873487624,47427,15963.862189332505,21592.80550976801
62645,29746.736291566507,37186.5963064713,132685,29079.01315381937,35703.08151431901,94644,29342.788262194852,36291.305416805415
18614,23780.86163283408,43348.85628538128,27029,23263.73295496662,41752.325546675536,15861,23516.18217313346,42222.70440115439
2342,2262.710763663796,3557.2250721500723,5556,2084.9402869147116,3241.633344433344,4148,2142.249518613553,3308.7210317460317
2813,2154.338413527457,3479.361904761904,7173,1974.8341702532898,3162.314393939394,5488,2034.0921808020403,3236.015873015873
2657,3346.8927380482332,5220.592099567099,5658,3158.6554101389406,4822.22612942613,4049,3226.32174464978,4945.35873015873
7637,1957.5443800843955,3208.8392857142862,12523,1839.9407599159274,2995.494949494949,9101,1896.47726060715,3110.215151515152
12648,29991.211812796093,39060.25404040404,27646,29332.149512096792,37871.783355533364,23760,29535.974471819954,38177.00840548341
6384,8307.191884144726,15499.354797979799,10868,7964.248489342858,14822.061796536795,7904,8095.734926490615,15023.700396825398
5536,20854.176128535983,30402.322222222225,17038,20514.62631879996,29567.80208680209,15548,20751.45045532962,29947.1385947386
3284,4796.206000580042,8429.588528138527,8462,4482.347599193976,7915.428968253968,6370,4563.777711501733,8048.23968253968
8852,11202.810986533692,16428.66912393162,23324,10919.29402479849,15678.440254190253,20092,11051.004298252716,15850.234716672217
2414,4307.536999260715,6299.278571428571,4350,4146.768621469011,6077.932178932178,3228,4215.8073959800395,6153.488095238095
10420,24807.06076906331,32400.165873015874,27546,24150.047432665633,31403.211147186146,21760,24390.736069253835,31730.985714285714
5818,9939.504514813603,14705.842063492064,10568,9622.478059211151,13963.224390886891,6784,9773.722115959712,14240.329797979797
7184,9518.377277666608,17893.77077922078,12457,9160.493600237925,16964.89696969697,9779,9345.528984493067,17159.812948162948
7344,28564.448603115026,43196.074986124986,13347,28035.004637060432,42107.60214785215,7345,28319.33170115425,42543.7794011544
5142,55560.86204334846,81302.53571428571,10916,54841.92999886127,79561.46111111112,7274,55208.43029827963,80201.33333333334
9370,65013.404102538734,118713.64285714286,19158,63893.31342167191,115821.03571428571,13152,64360.47701812037,117165.36666666667
11857,61722.09942962083,91351.45296231547,24627,61097.01330670755,90081.81744644244,18294,61345.25574158119,90480.92295482295
5114,35106.231213276085,72227.29999999999,8781,33874.201510884355,70080.4,7354,34323.11270849426,70800.58333333334
7318,59768.501871805354,112050.16666666667,9722,59011.44965174131,110686.19523809524,7748,59443.7861512875,111488.15000000001
8564,28033.563562272993,48450.45136391387,12667,27620.809075767495,47202.443449605955,7169,27919.006662128937,47902.10674603175
10701,36086.98917892708,57481.257478632484,14188,35581.02589864435,55869.947222222225,12461,35920.37456653257,56870.541927516926
9402,28337.67509870914,48554.82857142858,15667,27718.754445320952,47119.31031746032,9237,28011.255594849725,47759.054761904765
23417,17491.690427171412,32300.32280497281,66538,16878.661439818028,30606.413718226224,50313,17078.038499780938,31065.733717671217
25997,58533.31126802925,83888.10893273393,35305,57926.66014884684,82696.58618603616,23660,58295.471530814466,83409.45769508269
