0.90145636,0.85140544,0.24672696,manzana
0.8067186,0.75687253,0.5666493,manzana
0.51307964,0.6694167,0.23276114,manzana
0.7130592,0.35278204,0.3225168,manzana
0.9631063,0.24820071,0.22487016,manzana
0.6632614,0.29088518,0.2067083,manzana
0.86950016,0.52778995,0.35700753,manzana
0.7427302,0.40519795,0.26736948,manzana
0.7834209,0.6621713,0.5595019,manzana
0.7584809,0.5165648,0.3330793,manzana
0.51383257,0.69275486,0.24958,manzana
0.5156246,0.6152446,0.2935134,manzana
0.5029333,0.69788754,0.116629176,manzana
0.6029717,0.64773536,0.2953743,manzana
0.6662389,0.73894477,0.30140334,manzana
0.5639099,0.5981592,0.29812354,manzana
0.7293728,0.5893235,0.27248213,manzana
0.5372373,0.7040238,0.2776297,manzana
0.47459507,0.680244,0.26170066,manzana
0.5392461,0.5204898,0.35828084,manzana
0.6444356,0.74841344,0.37865242,manzana
0.7583266,0.31807357,0.18138139,manzana
0.57111514,0.70007044,0.39972648,manzana
0.8283289,0.33271858,0.29614726,manzana
0.8155343,0.52358466,0.3645766,manzana
0.7787982,0.7223695,0.52603865,manzana
0.7059527,0.6260218,0.12593809,manzana
0.7038504,0.6226996,0.12143268,manzana
0.81053615,0.7817405,0.22136816,manzana
0.8685687,0.4399905,0.304787,manzana
0.88735634,0.70382535,0.19763759,manzana
0.86455315,0.72621197,0.15192144,manzana
0.91380405,0.5652311,0.45893842,manzana
0.76703227,0.6600694,0.23132792,manzana
0.73355645,0.51037645,0.3792539,manzana
0.4509209,0.43564594,0.30118838,manzana
0.70090944,0.5549952,0.28208986,manzana
0.6412779,0.5185878,0.2605282,manzana
0.6996309,0.62725616,0.34355468,manzana
0.5915956,0.48759964,0.2351678,manzana
0.5373449,0.5386916,0.4272062,manzana
0.6882077,0.5677311,0.35470164,manzana
0.6079041,0.34522408,0.39744973,manzana
0.45298818,0.43780965,0.3050491,manzana
0.7488491,0.5827083,0.29936495,manzana
0.74875927,0.61144346,0.34426594,manzana
0.8104961,0.3957046,0.33593056,manzana
0.4844629,0.4684495,0.3339079,manzana
0.7506713,0.58035964,0.3444403,manzana
0.9251875,0.7930297,0.47475293,manzana
0.7362967,0.29506788,0.27222362,manzana
0.8067563,0.38947132,0.31632945,manzana
0.7362995,0.5137266,0.38305825,manzana
0.7329731,0.5761106,0.3016618,manzana
0.7341575,0.5125268,0.38211766,manzana
0.5305207,0.14336689,0.14687933,manzana
0.86005855,0.33296636,0.32367036,manzana
0.78123057,0.3898749,0.39809728,manzana
0.69902366,0.29405782,0.36699253,manzana
0.6919384,0.62857616,0.4170677,manzana
0.73030555,0.34391385,0.3396533,manzana
0.9701507,0.32905027,0.35269272,manzana
0.88936585,0.3516395,0.3413124,manzana
0.7097679,0.2509477,0.14772256,manzana
0.4529189,0.17743334,0.13448656,manzana
0.607524,0.3592009,0.36624798,manzana
0.72205293,0.8054971,0.35566425,manzana
0.6043389,0.3508431,0.35841137,manzana
0.7102792,0.36348468,0.30597237,manzana
0.67066276,0.1594012,0.17392917,manzana
0.718346,0.3038456,0.34279454,manzana
0.57003343,0.17154211,0.12674183,manzana
0.5278199,0.17248906,0.19124,manzana
0.7056126,0.29323208,0.22418325,manzana
0.6842921,0.31300008,0.24731097,manzana
0.615844,0.26035923,0.22100888,manzana
0.46303222,0.19569504,0.181627,manzana
0.5624813,0.18439852,0.1656934,manzana
0.6902499,0.24311154,0.24280138,manzana
0.6685537,0.35318983,0.29836097,manzana
0.47778124,0.19382541,0.18805686,manzana
0.61139727,0.14728178,0.18255351,manzana
0.48866794,0.27195507,0.23404284,manzana
0.7408272,0.37672746,0.4010073,manzana
0.5107208,0.11835252,0.11607713,manzana
0.63908345,0.28166178,0.23823977,manzana
0.62653184,0.20813592,0.21017349,manzana
0.52831507,0.1718793,0.19156945,manzana
0.6273194,0.41579688,0.43606123,manzana
0.622447,0.26202098,0.29199737,manzana
0.604935,0.30724674,0.335629,manzana
0.6087455,0.36298856,0.36988014,manzana
0.6424878,0.30229658,0.24332109,manzana
0.44962564,0.2000953,0.22838032,manzana
0.6869221,0.3280078,0.3260492,manzana
0.57156765,0.15736121,0.2776656,manzana
0.606333,0.29240748,0.29589874,manzana
0.6368901,0.26301837,0.32239658,manzana
0.6981716,0.28451973,0.34335145,manzana
0.5886449,0.422419,0.32787707,manzana
0.7521861,0.19063781,0.1404623,manzana
0.743672,0.33981815,0.24330989,manzana
0.58729565,0.23603861,0.2611875,manzana
0.68080634,0.29575756,0.33301058,manzana
0.6263405,0.24409801,0.23589377,manzana
0.68220025,0.23905084,0.20233724,manzana
0.69471705,0.47397885,0.23057157,manzana
0.7146944,0.30677497,0.34533614,manzana
0.6352895,0.2343303,0.24288718,manzana
0.80953836,0.30639276,0.1805277,manzana
0.6295781,0.20811784,0.18344426,manzana
0.71331674,0.27478078,0.19563742,manzana
0.7362193,0.37631187,0.33481756,manzana
0.7158692,0.4236094,0.268839,manzana
0.954276,0.56784475,0.3731145,manzana
0.9335224,0.46153298,0.3004228,manzana
0.79867965,0.2530093,0.24185018,manzana
0.8448426,0.5051449,0.42333573,manzana
0.7851126,0.28326952,0.23252481,manzana
0.552936,0.2537661,0.2551944,manzana
0.7981211,0.30634245,0.19672784,manzana
0.8709137,0.5336455,0.40462953,manzana
0.7194217,0.602803,0.5251264,manzana
0.84562117,0.5494104,0.43554193,manzana
0.7353477,0.34909213,0.3459483,manzana
0.7287117,0.20784906,0.17432337,manzana
0.6224518,0.16235672,0.23157093,manzana
0.87331283,0.5357775,0.3917605,manzana
0.7731847,0.43522164,0.31932425,manzana
0.7983169,0.54902405,0.26723585,manzana
0.8389048,0.33751765,0.30073038,manzana
0.8260152,0.38869703,0.24829304,manzana
0.68959916,0.31527275,0.24860345,manzana
0.7358986,0.2561747,0.24070267,manzana
0.7805965,0.27866268,0.26134196,manzana
0.79278404,0.33220792,0.2506087,manzana
0.78046316,0.33047798,0.25077602,manzana
0.79278755,0.30953082,0.25140497,manzana
0.63899195,0.26926774,0.2596131,manzana
0.7806732,0.42081606,0.38468584,manzana
0.9463676,0.59391433,0.5075486,manzana
0.7547765,0.21378632,0.21935216,manzana
0.680187,0.41062617,0.24473435,manzana
0.6865483,0.3684132,0.2998965,manzana
0.8854006,0.4209023,0.35349733,manzana
0.52960837,0.5238148,0.2135208,manzana
0.49233302,0.6084895,0.21396232,manzana
0.72369313,0.8014525,0.116932176,manzana
0.6951101,0.31847048,0.3641301,manzana
0.8076867,0.35711196,0.31847224,manzana
0.65816647,0.72666454,0.22822449,manzana
0.70305246,0.35372373,0.4074611,manzana
0.8026373,0.30656806,0.26864558,manzana
0.71502966,0.2877504,0.3091622,manzana
0.7942457,0.30043912,0.28040895,manzana
0.65747106,0.26061594,0.23911539,manzana
0.7285108,0.20173344,0.16711642,manzana
0.7094553,0.3502727,0.2540352,manzana
0.6272572,0.74090225,0.28247374,manzana
0.7791412,0.3520144,0.30268347,manzana
0.57653487,0.2727588,0.27666652,manzana
0.81109625,0.5004495,0.36706027,manzana
0.6295533,0.26423275,0.25596544,manzana
0.83303994,0.34078756,0.31526223,manzana
0.75018275,0.32932734,0.2747222,manzana
0.817528,0.32197392,0.34323382,manzana
0.7427992,0.24789636,0.26896292,manzana
0.6497004,0.18680216,0.18053895,manzana
0.6994887,0.7587451,0.2783034,manzana
0.70317435,0.74012804,0.3222734,manzana
0.74547654,0.33634365,0.3320091,manzana
0.8854239,0.44585484,0.21307373,manzana
0.66835165,0.7613524,0.22255889,manzana
0.6864389,0.24006583,0.19016418,manzana
0.6253885,0.7407486,0.18747099,manzana
0.87030274,0.36957154,0.28911847,manzana
0.87245595,0.42200395,0.42454943,manzana
0.9499227,0.44530934,0.3865611,manzana
0.68836325,0.16394033,0.13697015,manzana
0.8126499,0.3477637,0.33429998,manzana
0.56890744,0.24826396,0.19906193,manzana
0.502217,0.1628589,0.11240624,manzana
0.63206726,0.26219714,0.25073838,manzana
0.8158415,0.2713218,0.29716402,manzana
0.6471251,0.33798748,0.2863953,manzana
0.5904429,0.20760709,0.20298709,manzana
0.56694514,0.2514982,0.2556028,manzana
0.69074726,0.25121605,0.21326664,manzana
0.7354955,0.39880964,0.302,manzana
0.71675724,0.20621078,0.28211677,manzana
0.79794735,0.4170527,0.31998652,manzana
0.8397632,0.34274355,0.29121315,manzana
0.7737986,0.4075609,0.27004954,manzana
0.57414067,0.20509318,0.21785177,manzana
0.7786471,0.2773767,0.3383385,manzana
0.7311673,0.3074427,0.3485589,manzana
0.7174254,0.30044326,0.20189026,manzana
0.72057724,0.23239909,0.23904811,manzana
0.7792358,0.262713,0.289131,manzana
0.6016603,0.26326713,0.21080883,manzana
0.66332906,0.73497564,0.35217398,manzana
0.60429454,0.7805482,0.24788621,manzana
0.7333232,0.7762389,0.3288742,manzana
0.9116708,0.5838451,0.349828,manzana
0.7352018,0.77122027,0.33315757,manzana
0.6148357,0.7935804,0.35899702,manzana
0.7944058,0.3607874,0.28626874,manzana
0.5517688,0.68376625,0.19533306,manzana
0.7679668,0.42805666,0.31269953,manzana
0.69393796,0.7613118,0.30909127,manzana
0.6296853,0.78114706,0.3325105,manzana
0.609203,0.80114764,0.15654404,manzana
0.903418,0.60494554,0.5081141,manzana
0.61811316,0.7934833,0.30094656,manzana
0.557306,0.73794657,0.284083,manzana
0.7418127,0.3071946,0.23888983,manzana
0.6666841,0.7683352,0.3482493,manzana
0.66395235,0.8040315,0.25669718,manzana
0.8589533,0.7797687,0.22018233,manzana
0.9188743,0.80310583,0.31632924,manzana
0.84715205,0.8202993,0.2697326,manzana
0.73320353,0.7093264,0.5776969,manzana
0.9263831,0.7901677,0.19747129,manzana
0.93183035,0.80701214,0.354072,manzana
0.76427704,0.7589465,0.30014992,manzana
0.96595764,0.8515775,0.15666255,manzana
0.94242036,0.818243,0.1842743,manzana
0.89056385,0.8000856,0.25700822,manzana
0.93055034,0.84238213,0.36637828,manzana
0.8873662,0.7918914,0.27854297,manzana
0.9156225,0.81432545,0.3700596,manzana
0.9098566,0.79717153,0.24044627,manzana
0.88583964,0.34936592,0.2665825,manzana
0.7981483,0.7414298,0.20501103,manzana
0.7932746,0.7465184,0.27470142,manzana
0.94020456,0.7717561,0.31154454,manzana
0.8519969,0.4895954,0.2757965,manzana
0.9117816,0.5918854,0.32165918,manzana
0.91442263,0.5372122,0.3544379,manzana
0.96262056,0.7350263,0.2928314,manzana
0.70916736,0.24096252,0.21789178,manzana
0.6609738,0.667277,0.33205712,manzana
0.70566213,0.29420155,0.24330238,manzana
0.49075848,0.27160183,0.23353495,manzana
0.78978425,0.32334033,0.2071006,manzana
0.55706674,0.1658234,0.19565983,manzana
0.61408305,0.7458968,0.21505801,manzana
0.47846323,0.19282262,0.1882864,manzana
0.45018193,0.19928473,0.22777842,manzana
0.47919354,0.19324344,0.1884204,manzana
0.7562962,0.19498312,0.14558797,manzana
0.65471286,0.11606525,0.22003518,manzana
0.52532905,0.7301506,0.3934439,manzana
0.637061,0.27801007,0.10171079,manzana
0.69359285,0.43146107,0.32090104,manzana
0.6835129,0.38127986,0.30927026,manzana
0.6702642,0.6404425,0.26415312,manzana
0.46122444,0.15329267,0.15717211,manzana
0.6679062,0.74193746,0.35276124,manzana
0.57762694,0.68974054,0.29354,manzana
0.6593841,0.78368455,0.2672559,manzana
0.6555487,0.7391919,0.40936962,manzana
0.76162577,0.31974608,0.3615284,manzana
0.78383243,0.32680517,0.3653127,manzana
0.760132,0.27822948,0.3346534,manzana
0.664678,0.19159803,0.16875936,manzana
0.46691656,0.5868383,0.1071849,manzana
0.63471377,0.7348355,0.2878869,manzana
