0.8963752,0.5553348,0.15409999
0.9695676,0.61990726,0.19897383
0.9741335,0.5405278,0.05283451
0.98168457,0.6369143,0.36090624
0.9183248,0.53396964,0.114383996
0.90061694,0.54957944,0.2146192
0.90084827,0.61891127,0.18158126
0.95201075,0.64100605,0.1961262
0.894616,0.59869266,0.24367358
0.914715,0.58994013,0.09460664
0.9296165,0.5361512,0.06287935
0.8806815,0.4962603,0.13319317
0.96056694,0.6160417,0.2734655
0.9624079,0.59592664,0.24107154
0.9581239,0.63532215,0.306446
0.95284784,0.54937255,0.16514528
0.9498952,0.51469296,0.11070206
0.7939312,0.44006994,0.15460992
0.81556755,0.592411,0.35641375
0.80069613,0.5100325,0.19910172
0.9307794,0.65066254,0.15596098
0.92896014,0.62825626,0.22616692
0.9354533,0.49960822,0.20978895
0.89261484,0.562117,0.32739207
0.8211683,0.2783661,0.089186236
0.8638044,0.5978052,0.2474191
0.9676454,0.577516,0.18599807
0.8761887,0.5056663,0.14974786
0.8731134,0.567473,0.1488147
0.92135334,0.53307813,0.22619367
0.9286459,0.622244,0.21147214
0.87239784,0.48044685,0.23964134
0.9511967,0.5139596,0.1191943
0.9667428,0.7046701,0.17572092
0.89632833,0.6390357,0.13887541
0.7996241,0.6114097,0.43939573
0.92944145,0.6125839,0.21842943
0.97729355,0.6259044,0.2052146
0.8909236,0.4083018,0.17955703
0.80124617,0.4217084,0.21434332
0.93658143,0.5531949,0.1807303
0.83307755,0.6215464,0.13016383
0.8712097,0.60175467,0.24755016
0.82222843,0.4470663,0.1494486
0.95589614,0.5525895,0.20643443
0.94002146,0.5290357,0.16689672
0.9148161,0.62014425,0.16316584
0.8911853,0.6285121,0.21365528
0.98379976,0.54619515,0.05179011
0.9157223,0.5810822,0.2043992
0.9089725,0.41520113,0.05708337
0.95085716,0.58092946,0.123345
0.93544084,0.56303746,0.19399591
0.88184804,0.562208,0.2467793
0.9485389,0.5763816,0.18984872
0.9458639,0.5626975,0.20756336
0.956242,0.6055456,0.14528081
0.93216497,0.6115499,0.1441402
0.9130842,0.5689622,0.1356293
0.82511026,0.5217132,0.2578794
0.8322918,0.6244013,0.14043345
0.9161596,0.5593372,0.20817597
0.8946834,0.5289525,0.15086505
0.9143799,0.5296051,0.17742465
0.87101203,0.48825008,0.12875843
0.893876,0.5090867,0.12709107
0.88424724,0.4454214,0.12719207
0.894403,0.42299148,0.19615017
0.9109965,0.4720605,0.17684084
0.909032,0.4578954,0.18683915
0.92294455,0.61807036,0.3401957
0.91050446,0.5821582,0.25817302
0.83666015,0.4677347,0.22057843
0.8173176,0.46316582,0.25722155
0.89961964,0.5721006,0.18429622
0.8542122,0.61146116,0.17714797
0.9586335,0.5578653,0.17926121
0.9040868,0.5133044,0.1019593
0.9613,0.5905279,0.21742238
0.94201964,0.55925024,0.16596813
0.81294566,0.61362463,0.28183663
0.83682966,0.6170162,0.21612272
0.86610484,0.52236855,0.21809438
0.9123215,0.5199496,0.26063344
0.87942046,0.45557994,0.068004385
0.7897983,0.38032165,0.16856058
0.7887617,0.40984762,0.20731167
0.8273649,0.5201322,0.15362774
0.8109075,0.62749195,0.23712233
0.8390063,0.4475391,0.20549437
0.8030425,0.521375,0.17561801
0.90536696,0.5707665,0.1409401
0.852528,0.51717985,0.06085057
0.9394435,0.499326,0.136136
0.9234998,0.5239834,0.15385449
0.869053,0.5329168,0.12424667
0.94255126,0.5816355,0.1905883
0.8627979,0.50502425,0.16525476
0.89406496,0.59655565,0.14223634
0.8482212,0.61955065,0.27245888
0.9065057,0.5417651,0.13748766
0.9175486,0.54437,0.12765418
0.91841006,0.5463762,0.13478492
0.9166512,0.5534795,0.09263671
0.7983093,0.47593763,0.23134129
0.9165077,0.61390096,0.14549114
0.8230345,0.46897843,0.11743326
0.9699335,0.64361674,0.16696163
0.9541192,0.6307257,0.12721722
0.94062936,0.604329,0.1506304
0.9656213,0.6143549,0.23439439
0.93864495,0.7052192,0.17247352
0.87427944,0.6397109,0.19755134
0.9700038,0.6231364,0.11729588
0.8109075,0.62749195,0.23712233
0.92539936,0.58437353,0.26473078
0.91676694,0.55645365,0.2634029
0.9142767,0.5451459,0.25649324
0.7287595,0.40181965,0.22896674
0.6916696,0.4270637,0.26276797
0.8885169,0.46467748,0.14622356
0.90018296,0.6830993,0.18246333
0.7213884,0.5935133,0.19843039
0.86027706,0.66513,0.2359101
0.86333674,0.65358067,0.24197707
0.9166512,0.5534795,0.09263671
0.94941336,0.66522175,0.25119904
0.84531033,0.52553785,0.31978545
0.9332553,0.465236,0.16855825
0.9252217,0.5001331,0.11259448
0.94669,0.5274897,0.14756958
0.9247771,0.54412466,0.14775112
0.9582146,0.5293522,0.18635812
0.88959706,0.5599526,0.1464133
0.84543383,0.61167866,0.15113811
0.87106216,0.4813279,0.14072448
0.9653494,0.60188365,0.15480502
0.9634836,0.5148768,0.10064647
0.93793994,0.6284415,0.12305997
0.7624736,0.73505044,0.16360687
0.9755337,0.6020651,0.10274469
0.9162285,0.58775824,0.108216584
0.87107533,0.6205796,0.13059185
0.87057513,0.6186406,0.11637916
0.9565718,0.5791938,0.17015973
0.83238035,0.5073058,0.15672459
0.9399073,0.60248613,0.17183882
0.87917906,0.50989175,0.15700513
0.908017,0.6407763,0.16649415
0.90064645,0.59932846,0.2575917
0.81907266,0.60251975,0.24141042
0.9226318,0.5974514,0.25702786
0.84546846,0.5253147,0.18177533
0.8950714,0.592437,0.15783587
0.97063774,0.62081146,0.19980922
0.8737009,0.5683786,0.14959837
0.9219541,0.53319615,0.22526452
0.9719128,0.61853373,0.19206393
0.8393188,0.57707167,0.23185378
0.8675847,0.5768307,0.15600073
0.8999518,0.5720262,0.16497871
0.97901624,0.7270384,0.08465678
0.86387265,0.565532,0.18500523
0.9299822,0.54876477,0.17844763
0.90288883,0.5081035,0.20610335
0.9201452,0.5197452,0.24091156
0.9217812,0.4703156,0.24873331
0.73037076,0.5861065,0.1282351
0.94038105,0.67190105,0.3340898
0.9473025,0.49945396,0.14143789
0.97036004,0.6160444,0.2784235
0.7930018,0.49394152,0.21558169
0.7807539,0.4500848,0.23082578
0.8408602,0.5257997,0.31973785
0.90654296,0.5075175,0.1736615
0.9184975,0.5920899,0.242762
0.9471795,0.5240202,0.14112328
0.86243826,0.61438596,0.27915785
0.9587311,0.5849303,0.13630599
0.78917503,0.59144455,0.28241554
0.8178668,0.48193792,0.13301077
0.8837486,0.44821408,0.12388426
0.8491027,0.45319322,0.16838537
0.8260493,0.4308135,0.18484886
0.92592543,0.6264527,0.16108723
0.94816005,0.6301681,0.31882104
0.93065614,0.43989626,0.132815
0.8157445,0.5218811,0.21752095
0.87556285,0.5059137,0.15083382
0.93990797,0.5430802,0.14929903
0.912531,0.5852904,0.19070049
0.87941176,0.49738804,0.17345965
0.90003026,0.55935013,0.12717901
0.92853993,0.60414076,0.22314261
0.94489545,0.60678154,0.1931486
0.9625413,0.4330171,0.1313278
0.92595685,0.43425196,0.15892427
0.9204516,0.42835206,0.18161295
0.87516195,0.48292363,0.15228017
0.70806915,0.43562853,0.1804861
0.7423899,0.42358756,0.14289618
0.8486648,0.5856649,0.16005138
0.869707,0.59932214,0.21020728
0.8760504,0.66722727,0.21369521
0.8582304,0.5925119,0.16495135
0.9571509,0.70500875,0.20568098
0.9097095,0.4660582,0.15646419
