8069,16567.768648795165,27856.63136030636,15349,16155.064004825237,27134.541522366522,11160,16332.860557783502,27411.499722499728,0.21448693031686067,0.4104704207800324,0.8766827867170279,0.8841299569154422,0.4748322049298038,0.06523243,0.06865527,0.11639413,-1.8560326662392101,-1.8941155572516175,-0.5639108263349742,0.3295841413488472,0.408069906273771,0.43274581627522807,0.39374404807307933,bananas
20513,18025.729999087416,33304.917038517044,53321,17341.370793567618,31079.31327006327,43205,17642.898798100046,31879.616522366523,0.4855069145526147,0.4997956279953759,0.7154206143763456,0.639934881388112,0.2174294300421197,0.13397509,0.14919226,0.18130401,0.267124580410237,0.25263733721759396,0.9175422312636081,0.4705503860759405,0.4222974853611338,0.48796102643740047,0.39592632671873124,bananas
15182,36948.52987603161,49559.11213231213,20508,36554.63396068958,48912.138279775776,19010,36922.79489691971,49314.76208513709,0.26821782178217823,0.4430352816749492,0.8554976856833418,0.7445545406806652,0.34965808949069094,0.12325985,0.123441525,0.1630894,-1.11328966323234,-1.037653598084982,-0.15746237146500874,0.31200842217433006,0.3947672960961992,0.3409512111659781,0.39953562506582263,bananas
13110,12042.091844858185,18974.019444444442,24760,11695.84798122821,18084.200793650794,17508,11831.124545029521,18479.948015873015,0.19287600284350565,0.3945615323533937,0.7904467987514144,0.606697305313208,0.27605643211177966,0.13490312,0.13298571,0.114452206,-0.38884353418523016,-0.5097461369740883,0.6622620697726025,0.3225927861745192,0.3626352118368638,0.4163093876502153,0.33700175942677246,bananas
10287,24253.201087691497,37741.20967920968,16796,23814.918643572983,36492.515162615164,13903,24029.593920830208,36830.44971139971,0.2980136145519473,0.45738975844315843,0.8716613964449826,0.6921978460834173,0.06421499885429592,0.06099365,0.09210911,0.13866617,-2.114756085192956,-0.9993284631236563,2.880618149704988,0.2968152832464967,0.41555796114476595,0.4441368704344482,0.4035375162471756,bananas
16831,16517.730049858546,28724.622952047954,26520,16163.84613883713,27559.021413308918,13239,16394.690085512444,27981.091089466092,0.29899985072398866,0.4578254632532475,0.7590240222164083,0.6112115447899983,0.18165835961890822,0.09732521,0.10287028,0.14686833,0.19865173094851638,0.44682585912416645,1.7742165789087667,0.3287261613439478,0.43145971411148154,0.48430580938712153,0.34515098485027146,bananas
12301,24985.79928679489,41511.25024975025,26354,24347.676275160222,40025.64942002442,14453,24607.096110675066,40565.05454545455,0.27405677564675873,0.44604142687889464,0.727554095642117,0.6266911698266394,0.2799116610590297,0.13200977,0.15200767,0.15802136,0.27683353999354027,0.5851016367617125,1.565147970105537,0.3094267177965897,0.4106713494942212,0.44565226828738874,0.3490942379884761,bananas
10818,38912.71961711234,57899.2509018759,16276,38482.91963975706,56846.94022782773,11452,38715.16479365676,57105.12550505051,0.2207222222222222,0.4147358605370876,0.8730997548069208,0.7090112196639994,0.1779024617976766,0.06760765,0.08232162,0.116085425,-1.3073229101757324,-0.16314070305731262,2.2978404108418062,0.3164927099044746,0.4046908640332012,0.42441707652960853,0.3887892951031494,bananas
18614,23780.86163283408,43348.85628538128,27029,23263.73295496662,41752.325546675536,15861,23516.18217313346,42222.70440115439,0.3360085945399393,0.4723468204511205,0.7591509851525207,0.6105758177025438,0.17809095227528066,0.09812326,0.1029798,0.14309299,0.2003844473553729,0.40970304075095626,1.808636107386944,0.3378757939633452,0.4309442270318086,0.47891592624834767,0.3388511889742694,bananas
11410,20649.476119262687,29807.383849483853,21028,20276.50423519794,29089.85424714175,15564,20583.276585616783,29631.72956765457,0.23890310379352542,0.4264193568565119,0.8773174079568171,0.7405469828128328,0.3380607643885766,0.058846522,0.061491143,0.094960466,-1.9711314434069154,-0.9039141586294871,0.7908861892650443,0.331067354801507,0.3959153894795308,0.4024880515942804,0.3824491399091356,bananas
17094,18733.93215531646,32846.656285381294,27352,18337.709562538064,31533.150842213345,13608,18578.965902331594,31976.608838383836,0.3508156203657934,0.47723123313632326,0.7595865182231412,0.6123922676416956,0.18088983050845917,0.09739548,0.10309588,0.1436803,0.19850999241412318,0.4287528741431172,1.7872437825791316,0.4137449398337084,0.45428920183045424,0.4791652797695228,0.3442744371476115,bananas
